:START_ID,name,:END_ID,:TYPE
apd0100200,APD-10.02,bp001000201,PERFORMED_IN
apd0100200,APD-10.02,bp001000701,PERFORMED_IN
apd0100300,APD-10.03,bp001000201,PERFORMED_IN
apd0100300,APD-10.03,bp001000701,PERFORMED_IN
apd0110000,APD-11,bp001000701,PERFORMED_IN
apd0120000,APD-12,bp001000101,PERFORMED_IN
apd0120000,APD-12,bp001000201,PERFORMED_IN
apd0120000,APD-12,bp001000301,PERFORMED_IN
apd0130000,APD-13,bp004000101,PERFORMED_IN
aut0010000,AUT-01,bp001000301,PERFORMED_IN
aut0010100,AUT-01.01,bp001000301,PERFORMED_IN
aut0010200,AUT-01.02,bp001000301,PERFORMED_IN
aut0010300,AUT-01.03,bp001000301,PERFORMED_IN
aut0010400,AUT-01.04,bp001000301,PERFORMED_IN
aut0010500,AUT-01.05,bp001000301,PERFORMED_IN
aut0020000,AUT-02,bp001000301,PERFORMED_IN
aut0030000,AUT-03,bp004000101,PERFORMED_IN
aut0040000,AUT-04,bp001000301,PERFORMED_IN
aut0050000,AUT-05,bp001000301,PERFORMED_IN
aut0050100,AUT-05.01,bp004000101,PERFORMED_IN
aut0050200,AUT-05.02,bp001000301,PERFORMED_IN
aut0050300,AUT-05.03,bp004000101,PERFORMED_IN
aut0060000,AUT-06,bp001000301,PERFORMED_IN
aut0060100,AUT-06.01,bp004000101,PERFORMED_IN
aut0060200,AUT-06.02,bp001000301,PERFORMED_IN
aut0060300,AUT-06.03,bp001000301,PERFORMED_IN
aut0060400,AUT-06.04,bp001000301,PERFORMED_IN
aut0060500,AUT-06.05,bp001000301,PERFORMED_IN
aut0060600,AUT-06.06,bp001000301,PERFORMED_IN
aut0060700,AUT-06.07,bp001000301,PERFORMED_IN
aut0060800,AUT-06.08,bp001000301,PERFORMED_IN
aut0060900,AUT-06.09,bp001000301,PERFORMED_IN
aut0070000,AUT-07,bp001000301,PERFORMED_IN
aut0070100,AUT-07.01,bp001000301,PERFORMED_IN
aut0070200,AUT-07.02,bp004000101,PERFORMED_IN
aut0080000,AUT-08,bp001000301,PERFORMED_IN
aut0080100,AUT-08.01,bp004000101,PERFORMED_IN
aut0090000,AUT-09,bp001000301,PERFORMED_IN
aut0090100,AUT-09.01,bp001000301,PERFORMED_IN
aut0090200,AUT-09.02,bp001000301,PERFORMED_IN
aut0090300,AUT-09.03,bp001000301,PERFORMED_IN
aut0090400,AUT-09.04,bp001000301,PERFORMED_IN
aut0100000,AUT-10,bp001000301,PERFORMED_IN
aut0100100,AUT-10.01,bp000220401,PERFORMED_IN
aut0100200,AUT-10.02,bp000220401,PERFORMED_IN
aut0100300,AUT-10.03,bp000220401,PERFORMED_IN
aut0100400,AUT-10.04,bp001000301,PERFORMED_IN
aut0110000,AUT-11,bp001000301,PERFORMED_IN
aut0110100,AUT-11.01,bp001000301,PERFORMED_IN
aut0110200,AUT-11.02,bp001000301,PERFORMED_IN
aut0120000,AUT-12,bp001000301,PERFORMED_IN
aut0130000,AUT-13,bp001000301,PERFORMED_IN
aut0140000,AUT-14,bp001000301,PERFORMED_IN
aut0140100,AUT-14.01,bp004000101,PERFORMED_IN
aut0140200,AUT-14.02,bp001000301,PERFORMED_IN
aut0140300,AUT-14.03,bp001000301,PERFORMED_IN
aut0140400,AUT-14.04,bp001000301,PERFORMED_IN
aut0140500,AUT-14.05,bp001000301,PERFORMED_IN
aut0150000,AUT-15,bp001000301,PERFORMED_IN
aut0160000,AUT-16,bp004000101,PERFORMED_IN
aut0170000,AUT-17,bp001000301,PERFORMED_IN
aut0180000,AUT-18,bp001000301,PERFORMED_IN
aut0190000,AUT-19,bp001000301,PERFORMED_IN
aut0200000,AUT-20,bp001000301,PERFORMED_IN
aut0210000,AUT-21,bp001000301,PERFORMED_IN
aut0220000,AUT-22,bp001000301,PERFORMED_IN
aut0230000,AUT-23,bp001000301,PERFORMED_IN
aut0240000,AUT-24,bp001000301,PERFORMED_IN
aut0250000,AUT-25,bp004000101,PERFORMED_IN
aut0260000,AUT-26,bp001000301,PERFORMED_IN
aut0270000,AUT-27,bp001000301,PERFORMED_IN
aut0280000,AUT-28,bp001000301,PERFORMED_IN
aut0290000,AUT-29,bp001000301,PERFORMED_IN
aut0300000,AUT-30,bp001000301,PERFORMED_IN
aut0310000,AUT-31,bp001000301,PERFORMED_IN
aut0320000,AUT-32,bp001000301,PERFORMED_IN
aut0330000,AUT-33,bp001000301,PERFORMED_IN
aut0340000,AUT-34,bp001000301,PERFORMED_IN
aut0350000,AUT-35,bp001000301,PERFORMED_IN
aut0360000,AUT-36,bp001000301,PERFORMED_IN
aut0370000,AUT-37,bp001000301,PERFORMED_IN
aut0380000,AUT-38,bp001000301,PERFORMED_IN
aut0390000,AUT-39,bp001000301,PERFORMED_IN
aut0400000,AUT-40,bp001000301,PERFORMED_IN
aut0410000,AUT-41,bp001000301,PERFORMED_IN
aut0420000,AUT-42,bp001000301,PERFORMED_IN
aut0430000,AUT-43,bp001000301,PERFORMED_IN
aut0440000,AUT-44,bp001000301,PERFORMED_IN
aut0450000,AUT-45,bp001000301,PERFORMED_IN
aut0460000,AUT-46,bp001000301,PERFORMED_IN
aut0470000,AUT-47,bp001000301,PERFORMED_IN
aut0480000,AUT-48,bp004000101,PERFORMED_IN
aut0490000,AUT-49,bp004000101,PERFORMED_IN
aut0500000,AUT-50,bp001000301,PERFORMED_IN
aut0510000,AUT-51,bp001000301,PERFORMED_IN
aut0520000,AUT-52,bp001000301,PERFORMED_IN
aut0530000,AUT-53,bp001000301,PERFORMED_IN
aut0540000,AUT-54,bp001000301,PERFORMED_IN
aut0550000,AUT-55,bp001000301,PERFORMED_IN
aut0560000,AUT-56,bp001000301,PERFORMED_IN
awa0010000,AWA-01,bp004000101,PERFORMED_IN
awa0020000,AWA-02,bp004000101,PERFORMED_IN
awa0030000,AWA-03,bp004000101,PERFORMED_IN
awa0030100,AWA-03.01,bp004000101,PERFORMED_IN
awa0030200,AWA-03.02,bp004000101,PERFORMED_IN
awa0040000,AWA-04,bp004000101,PERFORMED_IN
awa0050000,AWA-05,bp004000101,PERFORMED_IN
awa0060000,AWA-06,bp004000101,PERFORMED_IN
