:START_ID,name,:END_ID,:TYPE
smw0290000,SMW-29,nepssrskw168,CONTAINS
smw0290000,SMW-29,nepssrskw156,CONTAINS
smw0290000,SMW-29,nepssrskw152,CONTAINS
smw0290000,SMW-29,nepssrskw148,CONTAINS
smw0290000,SMW-29,nepssrskw089,CONTAINS
smw0290000,SMW-29,nepssrskw065,CONTAINS
smw0290000,SMW-29,nepssrskw046,CONTAINS
smw0290000,SMW-29,nepssrskw034,CONTAINS
smw0290000,SMW-29,nepssrskw032,CONTAINS
smw0290000,SMW-29,nepssrskw030,CONTAINS
smw0290000,SMW-29,nepssrskw028,CONTAINS
smw0290000,SMW-29,nepssrskw023,CONTAINS
smw0290000,SMW-29,nepssrskw020,CONTAINS
smw0290000,SMW-29,nepssrskw001,CONTAINS
smw0300000,SMW-30,nepssrskw207,CONTAINS
smw0300000,SMW-30,nepssrskw168,CONTAINS
smw0300000,SMW-30,nepssrskw141,CONTAINS
smw0300000,SMW-30,nepssrskw089,CONTAINS
smw0300000,SMW-30,nepssrskw030,CONTAINS
smw0300000,SMW-30,nepssrskw028,CONTAINS
smw0300000,SMW-30,nepssrskw023,CONTAINS
smw0300000,SMW-30,nepssrskw001,CONTAINS
smw0310000,SMW-31,nepssrskw207,CONTAINS
smw0310000,SMW-31,nepssrskw168,CONTAINS
smw0310000,SMW-31,nepssrskw141,CONTAINS
smw0310000,SMW-31,nepssrskw098,CONTAINS
smw0310000,SMW-31,nepssrskw089,CONTAINS
smw0310000,SMW-31,nepssrskw030,CONTAINS
smw0310000,SMW-31,nepssrskw028,CONTAINS
smw0310000,SMW-31,nepssrskw023,CONTAINS
smw0310000,SMW-31,nepssrskw001,CONTAINS
smw0320000,SMW-32,nepssrskw156,CONTAINS
smw0320000,SMW-32,nepssrskw125,CONTAINS
smw0320000,SMW-32,nepssrskw022,CONTAINS
smw0320000,SMW-32,nepssrskw016,CONTAINS
smw0320000,SMW-32,nepssrskw015,CONTAINS
smw0320000,SMW-32,nepssrskw013,CONTAINS
smw0320000,SMW-32,nepssrskw001,CONTAINS
smw0330000,SMW-33,nepssrskw182,CONTAINS
smw0330000,SMW-33,nepssrskw050,CONTAINS
smw0330000,SMW-33,nepssrskw022,CONTAINS
smw0330000,SMW-33,nepssrskw016,CONTAINS
smw0330000,SMW-33,nepssrskw015,CONTAINS
smw0330000,SMW-33,nepssrskw013,CONTAINS
smw0330000,SMW-33,nepssrskw008,CONTAINS
smw0330000,SMW-33,nepssrskw003,CONTAINS
smw0340000,SMW-34,nepssrskw076,CONTAINS
smw0340000,SMW-34,nepssrskw050,CONTAINS
smw0340000,SMW-34,nepssrskw015,CONTAINS
smw0340000,SMW-34,nepssrskw013,CONTAINS
smw0340000,SMW-34,nepssrskw008,CONTAINS
smw0340000,SMW-34,nepssrskw003,CONTAINS
smw0350000,SMW-35,nepssrskw223,CONTAINS
smw0350000,SMW-35,nepssrskw166,CONTAINS
smw0350000,SMW-35,nepssrskw160,CONTAINS
smw0350000,SMW-35,nepssrskw129,CONTAINS
smw0350000,SMW-35,nepssrskw045,CONTAINS
smw0350000,SMW-35,nepssrskw035,CONTAINS
smw0350000,SMW-35,nepssrskw001,CONTAINS
smw0360000,SMW-36,nepssrskw223,CONTAINS
smw0360000,SMW-36,nepssrskw166,CONTAINS
